,Title,Topic
1556,focus narrowing as close contest nears finish line,2
1557,more on the election,2
1558,campaign photos,2
1559,a looser more jovial kerry prepares for voters choice,2
1560,frantic presidential race ends with a flood of ads,2
1561,in the last lap joking jockeying and hiding the sweat,2
1562,more on the election,2
1563,gop in ohio can challenge voters at polls,2
1564,record turnout forecast vote drives intensify,2
1565,republicans add seats in south obama wins,2
1566,early night for viewers becomes a cliffhanger,2
1567,bush holds lead,2
1568,all about the president,2
1569,other highlights,2
1570,turnout effort and kerry too were gops keys to victory,2
1571,bush celebrates victory,2
1572,an electoral affirmation of shared values,2
1573,election highlights,2
1574,republicans add 4 seats in senate,2
1575,confident bush outlines ambitious plan for 2nd term,2
1576,warning for 2006 is seen in failures at polls in the city,2
1577,bush secured victory in florida by veering from beaten path,2
1578,baffled in loss democrats seek road forward,2
1579,more on the election,2
1580,president feels emboldened not accidental after victory,2
1581,hispanic voters declared their independence,2
1582,vote fraud theories spread by blogs are quickly buried,2
1583,southern democrats decline is eroding the political center,2
1584,many who voted for values still like their television sin,2
1585,voting problems in ohio spur call for overhaul,2
1586,pataki will test 08 winds in iowa,2
1587,voting hours,2
1588,senator clinton makes her run while tiptoeing around 2008,2
1589,drug plan tests older voters ties to gop,2
1590,frist is treading a perilous path leading to 2008,2
1591,decided or not giuliani charts a path to 2008,2
1592,2008 may test clintons bond with mccain,2
1593,mccain mines elite of gop for 2008 team,2
1594,its never too early even in 06 to gear up for presidential race,2
1595,early maybe from obama jolts 08 field,2
1596,testing the water obama tests his own limits,2
1597,many in fractious gop find a point to agree on bush in 2000,1
1598,annan picks exarms inspector to head iraq monitoring panel,1
1599,new expert proposed as iraq arms monitor,1
1600,signs of iraqi arms buildup bedevil us administration,1
1601,the 2000 campaign the texas governorbush says us should reduce nuclear arms,1
1602,un readies team to check weapons held by the iraqis,1
1603,us rules out force over iraq inspections,1
1604,attack on iraq new analysis the world stage act i,1
1605,attack on iraq the overview us and british jets strike airdefense centers in iraq,1
1606,powell proposes easing sanctions on iraqi civilians,1
1607,rebuff by china on iraq,1
1608,pentagon panel urges scuttling howitzer system,1
1609,us and britain seek to restore trade with iraq,1
1610,25 years later rumsfields dream is alive again,1
1611,effort to recast iraq oil sanctions is halted for now,1
1612,a day of terror the president a somber bush says terrorism cannot prevail,1
1613,a day of terror new analysis awaiting the aftershocks,1
1614,us attacked president vows to exact punishment for evil,1
1615,us attacked hijacked jets destroy twin towers and hit pentagon in day of terror,1
1616,after the attacks the mood a city awakes only to reflect on a nightmare,1
1617,after the attacks the search a few moments of hope in a mountain of rubble,1
1618,after the attacks the overview stunned rescuers comb attack sites but thousands are presumed dead fbi tracking hijackers movements,1
1619,after the attacks united flight 93 on doomed flight passengers vowed to perish fighting,1
1620,after the attacks the investigation bin laden tie cited,1
1621,after the attacks the trip back aides say bush was one target of hijacked jet,1
1622,pentagon weighing plans for retaliation,1
1623,after the attacks the airports bush and top aides proclaim policy of ending states that back terror local airports shut after an arrest,1
1624,after the attacks the overview bush and top aides proclaim policy of ending states that back terror local airports shut after an arrest,1
1625,after the attacks the suspects us says hijackers lived in the open with deadly secret,1
1626,after the attacks the exodus seeking new space companies search far from wall st,1
1627,after the attacks new analysis no middle ground,1
1628,after the attacks relics trade centers past in a sad paper trail,1
1629,after the attacks financial struggle airlines in search of relief warn of bankruptcy,1
1630,after the attacks the president bush leads prayer visits aid crews congress backs use of armed force,1
1631,after the attacks the overview us demands arab countries choose sides,1
1632,an anguished farewell,1
1633,construction in city stalled after attack,1
1634,after the attacks sky rules pentagon tracked deadly jet but found no way to stop it,1
1635,after the attacks the investigation an unobtrusive mans odyssey polite student to suicide hijacker,1
1636,the fifth day,1
1637,after the attacks wall street straining to ring the opening bell,1
1638,after the attacks donations donated goods deluge the city and sit unused,1
1639,after the attacks the events in four days a national crisis changes bushs presidency,1
1640,after the attacks the overview long battle seen,1
1641,after the attacks the trail bush tells the military to get ready broader spy powers gaining support,1
1642,after the attacks the heroes at 848 am two normal guys met a moment of transformation,1
1643,after the attacks the economy nation shifts its focus to wall street as a major test of attacks aftermaths,1
1644,after the attacks the neighbor pakistani team giving afghans an ultimatum,1
1645,after the attacks the strategy a new war and its scale,1
1646,after the attacks the flag us binds wounds in red white and blue,1
1647,many faiths one vigil,1
1648,after the attacks the disposal hauling the debris and darker burdens,1
1649,after the attacks the chairman wall streets driven steward presses for business as usual,1
1650,tie to bin laden aide,1
1651,a nation challenged the overview wall st reopens six days after shutdown stocks slide 7 but investors resist panic,1
1652,a nation challenged market place bad numbers still felt good on a day unlike any other,1
1653,a nation challenged defending the nation all of a sudden a jittery nation of checkpoints,1
1654,a nation challenged the president bin laden is wanted in attacks dead or alive president says,1
1655,a nation challenged last chance taliban refuse quick decision over bin laden,1
1656,a nation challenged the ruins many come to bear witness at ground zero,1
1657,a nation challenged the diplomacy world leaders list conditions on cooperation,1
1658,a nation challenged tourism vacant rooms empty tables scared tourists,1
1659,a nation challenged violence and harassment victims of mistaken identity sikhs pay a price for turbans,1
1660,a nation challenged the airlines us widens policy on detaining suspects troubled airlines get federal aid pledge,1
1661,a nation challenged policy and legislation us widens policy on detaining suspects troubled airlines get federal aid pledge,1
1662,a nation challenged the combat scarcity of afghanistan targets prompts us to change strategy,1
1663,a nation challenged the paper trail roadblocks cited in efforts to trace bin ladens money,1
1664,a nation challenged the overview bush orders heavy bombers near afghans demands bin laden now not negotiations,1
1665,a nation challenged death benefits money for families of attack victims could vary widely,1
1666,a nation challenged the mayor in crisis giulianis popularity overflows city,1
1667,a nation challenged the neighbor pakistani defends joining with us,1
1668,a nation challenged the troops peacetime recruits getting ready for wars perils,1
1669,a nation challenged washington bushs advisers split on scope of retaliation,1
1670,a nation challenged the reactions many listeners are reassured by tough talk,1
1671,a nation challenged underground looting is reported in centers tomblike mall,1
1672,a nation challenged the overview bush pledges attack on afghanistan unless it surrenders bin laden now he creates cabinet post for security,1
